P,H,T,RH,U,V
471,6339,-4.8,84.8,-1.6,3.8
471,6344,-4.8,84.8,-1.6,3.8
470,6347,-4.8,84.8,-1.6,3.8
470,6353,-4.9,84.8,-1.6,3.8
470,6357,-4.9,85.0,-1.6,3.8
470,6362,-4.9,85.2,-1.6,3.8
469,6367,-5.0,85.2,-1.6,3.8
469,6372,-5.0,85.1,-1.6,3.8
469,6376,-5.0,85.0,-1.6,3.8
469,6379,-5.0,84.9,-1.6,3.8
468,6384,-5.1,84.8,-1.6,3.8
468,6389,-5.1,84.6,-1.6,3.8
468,6393,-5.1,84.3,-1.6,3.8
467,6398,-5.1,84.0,-1.7,3.7
467,6402,-5.1,83.9,-1.7,3.7
467,6406,-5.2,83.8,-1.7,3.7
467,6411,-5.2,83.7,-1.7,3.7
466,6415,-5.2,83.5,-1.7,3.7
466,6420,-5.2,83.3,-1.7,3.7
466,6424,-5.3,83.3,-1.7,3.7
466,6428,-5.3,83.5,-1.8,3.8
465,6433,-5.3,83.8,-1.8,3.8
465,6437,-5.4,84.0,-1.8,3.8
465,6441,-5.4,84.2,-1.8,3.8
465,6446,-5.4,84.2,-1.8,3.8
464,6450,-5.5,84.2,-1.8,3.8
464,6455,-5.5,84.2,-1.9,3.8
464,6459,-5.5,84.4,-1.9,3.8
464,6464,-5.6,84.7,-1.9,3.8
463,6468,-5.6,84.9,-1.9,3.8
463,6473,-5.7,85.1,-1.9,3.8
463,6477,-5.7,85.2,-1.9,3.8
462,6482,-5.7,85.3,-1.9,3.8
462,6487,-5.8,85.5,-1.9,3.8
462,6492,-5.8,85.7,-1.9,3.8
462,6496,-5.9,85.9,-1.9,3.8
461,6500,-5.9,86.0,-1.9,3.8
461,6504,-5.9,86.2,-1.9,3.8
461,6510,-6.0,86.4,-1.9,3.8
461,6515,-6.0,86.5,-1.9,3.8
460,6520,-6.1,86.5,-1.9,3.8
460,6524,-6.1,86.5,-1.9,3.8
460,6528,-6.1,86.4,-1.8,3.7
459,6534,-6.1,86.1,-1.8,3.7
459,6538,-6.2,85.6,-1.8,3.7
459,6543,-6.2,84.9,-1.8,3.7
459,6547,-6.2,84.3,-1.8,3.6
458,6552,-6.2,84.0,-1.8,3.6
458,6558,-6.2,84.1,-1.8,3.6
458,6562,-6.2,84.2,-1.7,3.5
458,6567,-6.2,83.8,-1.7,3.5
457,6571,-6.2,83.0,-1.7,3.5
457,6576,-6.2,82.3,-1.7,3.4
457,6581,-6.2,82.1,-1.7,3.4
456,6585,-6.2,82.9,-1.7,3.4
456,6588,-6.2,84.1,-1.7,3.3
456,6593,-6.2,84.8,-1.7,3.3
456,6599,-6.2,85.4,-1.7,3.3
455,6604,-6.3,86.3,-1.7,3.3
455,6607,-6.3,86.9,-1.7,3.2
455,6611,-6.4,87.4,-1.7,3.2
455,6616,-6.4,87.9,-1.7,3.2
454,6621,-6.4,88.3,-1.7,3.2
454,6626,-6.5,88.7,-1.7,3.2
454,6631,-6.5,88.9,-1.6,3.1
454,6635,-6.6,89.2,-1.6,3.1
453,6640,-6.6,89.4,-1.6,3.1
453,6645,-6.7,89.6,-1.6,3.1
453,6650,-6.7,89.9,-1.6,3.1
452,6653,-6.7,90.1,-1.6,3.1
452,6658,-6.8,90.1,-1.6,3.1
452,6662,-6.8,90.1,-1.5,3.1
452,6668,-6.8,90.2,-1.5,3.2
451,6671,-6.9,90.4,-1.5,3.2
451,6677,-6.9,90.5,-1.5,3.2
451,6683,-6.9,90.7,-1.4,3.2
450,6689,-7.0,90.7,-1.4,3.2
450,6694,-7.0,90.7,-1.4,3.2
450,6700,-7.0,90.8,-1.4,3.3
450,6705,-7.1,91.0,-1.3,3.3
449,6710,-7.1,91.3,-1.3,3.4
449,6716,-7.2,92.1,-1.2,3.4
449,6720,-7.2,92.8,-1.2,3.5
448,6724,-7.3,93.0,-1.2,3.5
448,6729,-7.3,93.3,-1.2,3.5
448,6734,-7.4,93.9,-1.2,3.6
447,6740,-7.4,94.3,-1.1,3.6
447,6746,-7.5,94.3,-1.1,3.6
447,6751,-7.5,94.6,-1.1,3.7
447,6756,-7.6,94.9,-1.1,3.8
446,6761,-7.6,95.4,-1.1,3.9
446,6767,-7.7,95.8,-1.0,3.9
446,6773,-7.7,96.1,-1.0,3.9
445,6779,-7.8,96.4,-1.0,4.0
445,6784,-7.8,96.6,-1.0,4.0
445,6790,-7.9,97.1,-1.0,4.1
444,6796,-8.0,97.5,-1.0,4.1
444,6801,-8.0,97.6,-1.0,4.1
444,6806,-8.0,97.7,-1.0,4.2
443,6811,-8.1,97.9,-1.0,4.2
443,6816,-8.1,97.8,-1.0,4.2
443,6822,-8.2,97.7,-1.0,4.3
443,6826,-8.2,97.7,-1.0,4.3
442,6831,-8.2,97.9,-1.1,4.3
442,6837,-8.3,97.6,-1.1,4.4
442,6842,-8.3,96.6,-1.1,4.4
441,6846,-8.3,95.8,-1.1,4.4
441,6849,-8.3,95.6,-1.1,4.4
441,6854,-8.3,95.8,-1.2,4.5
441,6859,-8.4,96.2,-1.2,4.4
440,6864,-8.4,96.5,-1.2,4.4
440,6868,-8.4,96.5,-1.2,4.4
440,6873,-8.5,96.1,-1.2,4.4
440,6876,-8.5,95.4,-1.2,4.4
439,6880,-8.5,95.2,-1.2,4.4
439,6886,-8.5,95.3,-1.3,4.5
439,6891,-8.6,95.2,-1.3,4.5
439,6897,-8.6,95.0,-1.3,4.5
438,6900,-8.7,94.9,-1.3,4.5
438,6907,-8.7,94.8,-1.4,4.5
438,6910,-8.7,94.6,-1.4,4.5
438,6915,-8.8,94.0,-1.4,4.5
437,6921,-8.8,93.1,-1.4,4.5
437,6925,-8.8,92.7,-1.4,4.5
437,6930,-8.8,92.9,-1.5,4.5
436,6934,-8.9,93.3,-1.5,4.5
436,6939,-8.9,93.7,-1.5,4.4
436,6944,-9.0,93.9,-1.6,4.4
436,6948,-9.0,94.0,-1.6,4.4
435,6953,-9.0,94.2,-1.6,4.4
435,6957,-9.1,94.5,-1.7,4.5
435,6962,-9.1,95.0,-1.7,4.5
435,6966,-9.1,95.6,-1.7,4.5
434,6971,-9.2,96.1,-1.8,4.5
434,6976,-9.2,96.4,-1.8,4.5
434,6981,-9.2,96.5,-1.8,4.5
434,6986,-9.3,96.7,-1.9,4.5
433,6991,-9.3,97.0,-1.9,4.5
433,6996,-9.3,97.3,-1.9,4.5
433,7001,-9.4,97.4,-1.9,4.5
432,7005,-9.4,97.4,-1.9,4.5
432,7010,-9.4,97.4,-2.0,4.6
432,7014,-9.4,97.5,-2.0,4.6
432,7019,-9.5,97.4,-2.0,4.6
431,7022,-9.5,97.5,-2.0,4.6
431,7027,-9.5,97.6,-2.0,4.7
431,7031,-9.6,97.9,-2.0,4.7
431,7037,-9.6,98.3,-2.0,4.7
430,7042,-9.7,98.5,-2.0,4.7
430,7046,-9.7,98.4,-2.1,4.8
430,7050,-9.7,98.0,-2.1,4.8
430,7055,-9.7,97.6,-2.1,4.8
429,7059,-9.7,97.1,-2.1,4.8
429,7063,-9.8,96.6,-2.2,4.8
429,7068,-9.8,95.8,-2.2,4.8
429,7072,-9.8,95.1,-2.2,4.8
429,7076,-9.8,94.9,-2.2,4.8
428,7080,-9.8,95.0,-2.2,4.8
428,7085,-9.8,95.3,-2.3,4.9
428,7090,-9.9,95.6,-2.4,4.9
427,7095,-9.9,95.9,-2.4,4.8
427,7099,-9.9,96.2,-2.4,4.8
427,7105,-10.0,96.6,-2.5,4.8
427,7108,-10.0,96.8,-2.5,4.8
426,7113,-10.0,96.9,-2.6,4.7
426,7118,-10.1,97.1,-2.7,4.7
426,7122,-10.1,97.3,-2.7,4.7
426,7129,-10.2,97.8,-2.8,4.6
425,7135,-10.2,98.0,-2.9,4.6
425,7140,-10.3,97.9,-2.9,4.5
425,7146,-10.3,97.5,-3.0,4.5
424,7150,-10.3,97.3,-3.1,4.4
424,7155,-10.4,97.2,-3.2,4.4
424,7161,-10.4,97.3,-3.2,4.3
423,7166,-10.4,97.2,-3.3,4.3
423,7174,-10.5,97.3,-3.4,4.2
423,7182,-10.5,97.2,-3.5,4.1
422,7190,-10.5,96.8,-3.5,4.1
422,7194,-10.5,96.0,-3.6,4.0
422,7200,-10.5,95.2,-3.7,4.0
422,7205,-10.5,94.7,-3.7,3.9
421,7209,-10.5,94.4,-3.8,3.9
421,7214,-10.5,94.2,-3.8,3.8
421,7218,-10.5,94.0,-3.9,3.8
420,7223,-10.5,93.7,-4.0,3.8
420,7228,-10.6,93.6,-4.0,3.8
420,7232,-10.6,93.4,-4.1,3.8
420,7237,-10.6,93.1,-4.1,3.8
419,7242,-10.6,92.8,-4.2,3.9
419,7247,-10.6,92.6,-4.2,3.9
419,7252,-10.7,92.8,-4.3,3.9
419,7256,-10.7,93.0,-4.2,4.0
418,7261,-10.7,93.2,-4.3,4.0
418,7266,-10.8,93.4,-4.3,4.1
418,7273,-10.8,93.6,-4.3,4.2
417,7278,-10.9,93.8,-4.3,4.2
417,7283,-10.9,94.2,-4.3,4.3
417,7287,-10.9,94.3,-4.3,4.4
417,7292,-11.0,94.4,-4.2,4.4
416,7298,-11.0,94.8,-4.2,4.5
416,7304,-11.0,94.9,-4.2,4.6
416,7310,-11.0,94.6,-4.1,4.6
415,7316,-11.0,93.9,-4.1,4.8
415,7322,-11.0,93.2,-4.1,4.8
415,7327,-11.0,92.6,-4.0,4.9
415,7332,-11.0,92.1,-4.0,4.9
414,7337,-11.0,91.6,-3.9,5.0
414,7342,-11.1,91.3,-3.8,5.0
414,7348,-11.1,91.2,-3.7,5.0
413,7354,-11.1,91.3,-3.7,5.0
413,7360,-11.1,91.7,-3.6,5.0
413,7365,-11.2,92.2,-3.5,5.0
412,7370,-11.2,92.5,-3.4,5.0
412,7376,-11.3,92.6,-3.3,5.0
412,7379,-11.3,92.7,-3.3,5.0
412,7386,-11.4,92.8,-3.2,5.0
411,7391,-11.4,93.1,-3.1,5.0
411,7396,-11.5,93.4,-3.0,5.0
411,7401,-11.5,93.3,-3.0,5.0
410,7407,-11.6,92.9,-2.9,5.0
410,7415,-11.6,92.8,-2.8,5.0
410,7422,-11.7,93.2,-2.8,5.0
409,7429,-11.7,93.5,-2.7,5.0
409,7435,-11.8,93.6,-2.7,5.0
409,7440,-11.8,93.6,-2.6,5.1
409,7445,-11.9,93.3,-2.6,5.1
408,7450,-11.9,92.7,-2.5,5.1
408,7455,-11.9,92.0,-2.5,5.2
408,7460,-11.9,91.3,-2.4,5.3
407,7466,-11.9,90.2,-2.4,5.4
407,7471,-11.9,89.0,-2.4,5.5
407,7477,-11.9,88.3,-2.4,5.6
407,7483,-12.0,88.4,-2.4,5.7
406,7487,-12.0,88.6,-2.4,5.8
406,7492,-12.0,88.8,-2.4,6.0
406,7499,-12.1,89.0,-2.4,6.1
405,7504,-12.1,88.9,-2.4,6.3
405,7510,-12.2,88.8,-2.4,6.4
405,7515,-12.2,89.1,-2.4,6.6
404,7521,-12.3,89.5,-2.4,6.7
404,7527,-12.4,89.9,-2.4,6.9
404,7535,-12.4,90.2,-2.4,7.0
404,7540,-12.5,90.4,-2.4,7.1
403,7546,-12.5,90.3,-2.4,7.3
403,7550,-12.5,90.1,-2.4,7.4
403,7554,-12.6,90.2,-2.4,7.5
402,7560,-12.6,90.7,-2.4,7.7
402,7566,-12.7,91.3,-2.4,7.8
402,7571,-12.8,91.7,-2.4,7.9
402,7576,-12.8,92.3,-2.4,8.0
401,7580,-12.9,92.6,-2.4,8.1
401,7584,-12.9,92.3,-2.4,8.2
401,7590,-12.9,91.4,-2.4,8.3
401,7595,-12.9,90.5,-2.3,8.3
400,7599,-12.9,89.8,-2.3,8.4
400,7604,-12.9,89.4,-2.3,8.4
400,7607,-13.0,89.1,-2.3,8.5
400,7612,-13.0,88.9,-2.3,8.5
399,7617,-13.0,88.7,-2.3,8.5
399,7621,-13.0,88.5,-2.3,8.6
399,7626,-13.1,88.4,-2.3,8.6
399,7630,-13.1,88.2,-2.3,8.6
398,7635,-13.1,87.5,-2.3,8.6
398,7639,-13.1,86.9,-2.3,8.6
398,7643,-13.1,86.5,-2.3,8.7
398,7648,-13.1,86.5,-2.3,8.7
398,7653,-13.1,86.5,-2.3,8.7
397,7657,-13.1,86.5,-2.3,8.7
397,7662,-13.1,86.4,-2.4,8.8
397,7668,-13.1,86.2,-2.4,8.8
397,7671,-13.1,86.1,-2.4,8.8
396,7675,-13.1,86.1,-2.4,8.9
396,7680,-13.1,86.3,-2.5,8.9
396,7684,-13.2,86.5,-2.5,9.0
396,7690,-13.2,86.5,-2.5,8.9
395,7695,-13.2,86.5,-2.6,9.0
395,7698,-13.2,86.5,-2.6,9.0
395,7703,-13.3,86.6,-2.7,9.1
395,7709,-13.3,86.8,-2.7,9.1
394,7713,-13.3,86.8,-2.7,9.2
394,7718,-13.3,86.4,-2.8,9.2
394,7723,-13.3,85.7,-2.8,9.3
394,7727,-13.2,84.9,-2.9,9.3
393,7733,-13.2,84.5,-2.9,9.4
393,7737,-13.2,84.4,-3.0,9.4
393,7741,-13.1,84.3,-3.0,9.4
393,7746,-13.1,83.8,-3.1,9.5
392,7749,-13.0,82.7,-3.1,9.5
392,7755,-13.0,81.5,-3.2,9.5
392,7759,-13.0,80.7,-3.2,9.6
392,7764,-13.0,80.3,-3.3,9.6
392,7768,-13.0,79.9,-3.3,9.6
391,7774,-13.0,79.6,-3.4,9.6
391,7778,-13.1,79.1,-3.4,9.6
391,7783,-13.1,78.6,-3.4,9.6
391,7787,-13.1,78.2,-3.5,9.6
390,7793,-13.1,78.1,-3.5,9.6
390,7798,-13.2,78.2,-3.6,9.6
390,7803,-13.2,78.3,-3.6,9.5
389,7809,-13.2,78.2,-3.6,9.5
389,7814,-13.2,78.1,-3.6,9.5
389,7820,-13.3,78.1,-3.7,9.5
389,7824,-13.3,78.1,-3.7,9.5
388,7828,-13.3,78.1,-3.7,9.5
388,7833,-13.4,78.1,-3.8,9.5
388,7839,-13.4,78.1,-3.8,9.4
388,7844,-13.4,78.0,-3.8,9.4
387,7849,-13.5,78.1,-3.9,9.3
387,7855,-13.5,78.4,-3.9,9.2
387,7860,-13.6,78.7,-3.9,9.2
387,7865,-13.6,78.9,-3.9,9.2
386,7871,-13.7,79.1,-3.9,9.1
386,7875,-13.7,79.3,-3.9,9.1
386,7881,-13.7,79.5,-3.9,9.0
386,7885,-13.8,79.8,-4.0,9.0
385,7890,-13.8,79.9,-4.0,8.9
385,7894,-13.9,80.1,-4.0,8.8
385,7898,-13.9,80.2,-4.0,8.7
385,7903,-14.0,80.4,-4.0,8.7
384,7907,-14.0,80.7,-4.0,8.7
384,7912,-14.0,81.0,-4.0,8.6
384,7916,-14.1,81.3,-4.0,8.6
384,7921,-14.1,81.7,-4.0,8.5
384,7926,-14.2,82.0,-4.0,8.5
383,7932,-14.2,82.3,-4.0,8.5
383,7935,-14.2,82.4,-4.0,8.4
383,7940,-14.3,82.6,-4.0,8.4
383,7944,-14.3,82.9,-4.0,8.4
382,7948,-14.4,83.1,-4.0,8.4
382,7953,-14.4,83.3,-4.0,8.3
382,7958,-14.5,83.4,-4.0,8.3
382,7962,-14.5,83.1,-4.0,8.3
382,7965,-14.5,82.6,-4.0,8.3
381,7970,-14.5,82.3,-4.0,8.3
381,7974,-14.6,82.4,-4.0,8.4
381,7979,-14.6,82.6,-4.1,8.4
381,7984,-14.6,82.5,-4.1,8.4
380,7989,-14.6,81.9,-4.1,8.4
380,7994,-14.6,81.3,-4.1,8.4
380,7998,-14.7,81.1,-4.1,8.4
380,8003,-14.7,81.0,-4.2,8.5
379,8007,-14.7,81.0,-4.2,8.6
379,8011,-14.8,81.1,-4.2,8.6
379,8016,-14.8,81.2,-4.3,8.7
379,8021,-14.8,81.2,-4.3,8.8
379,8025,-14.9,81.3,-4.4,8.8
378,8031,-14.9,81.4,-4.4,8.9
378,8035,-14.9,81.6,-4.5,8.9
378,8041,-15.0,81.8,-4.5,8.9
378,8044,-15.0,82.0,-4.5,9.0
377,8049,-15.1,82.1,-4.6,9.1
377,8054,-15.1,82.2,-4.6,9.1
377,8058,-15.2,82.1,-4.7,9.2
377,8063,-15.2,82.1,-4.7,9.3
376,8067,-15.2,82.1,-4.8,9.2
376,8072,-15.2,82.2,-4.8,9.3
376,8076,-15.2,82.3,-4.8,9.3
376,8081,-15.2,82.4,-4.9,9.3
376,8086,-15.3,82.5,-4.9,9.3
375,8089,-15.3,82.8,-5.0,9.4
375,8093,-15.4,83.0,-5.0,9.4
375,8098,-15.4,83.4,-5.0,9.3
375,8102,-15.4,83.9,-5.0,9.3
374,8107,-15.5,84.2,-5.1,9.3
374,8112,-15.5,84.4,-5.1,9.3
374,8115,-15.6,84.6,-5.1,9.3
374,8119,-15.6,84.7,-5.1,9.2
374,8125,-15.6,84.7,-5.1,9.2
373,8129,-15.7,84.7,-5.2,9.1
373,8133,-15.7,84.5,-5.2,9.1
373,8137,-15.7,84.3,-5.2,9.0
373,8142,-15.7,84.2,-5.2,9.0
373,8146,-15.7,84.1,-5.2,9.0
372,8151,-15.7,84.3,-5.2,9.0
372,8154,-15.7,84.4,-5.2,8.9
372,8160,-15.8,84.3,-5.3,8.9
372,8163,-15.8,84.0,-5.3,8.8
371,8168,-15.8,83.9,-5.3,8.8
371,8172,-15.8,83.9,-5.3,8.8
371,8178,-15.8,83.9,-5.4,8.8
371,8182,-15.8,84.0,-5.4,8.8
371,8187,-15.9,84.2,-5.3,8.7
370,8191,-15.9,84.2,-5.3,8.7
370,8196,-15.9,84.4,-5.4,8.8
370,8200,-16.0,84.8,-5.4,8.8
370,8206,-16.0,85.0,-5.4,8.8
369,8210,-16.1,84.6,-5.4,8.8
369,8214,-16.1,83.6,-5.4,8.7
369,8220,-16.1,82.1,-5.4,8.7
369,8225,-16.1,80.7,-5.5,8.8
368,8230,-16.0,80.1,-5.5,8.8
368,8234,-16.0,79.9,-5.5,8.8
368,8239,-16.0,79.6,-5.5,8.9
368,8243,-16.1,79.0,-5.5,8.9
368,8248,-16.1,78.0,-5.5,8.9
367,8252,-16.1,76.6,-5.6,9.0
367,8258,-16.1,76.0,-5.5,9.0
367,8263,-16.1,76.3,-5.6,9.1
367,8266,-16.1,76.7,-5.6,9.1
366,8273,-16.2,77.1,-5.6,9.1
366,8278,-16.2,77.3,-5.6,9.2
366,8283,-16.3,77.5,-5.6,9.2
366,8286,-16.3,77.6,-5.6,9.2
365,8291,-16.3,77.8,-5.6,9.3
365,8297,-16.4,78.3,-5.6,9.3
365,8303,-16.5,78.8,-5.6,9.3
365,8308,-16.5,78.9,-5.7,9.4
364,8313,-16.5,78.8,-5.7,9.4
364,8318,-16.6,78.8,-5.7,9.4
364,8322,-16.6,79.0,-5.7,9.4
364,8327,-16.7,79.3,-5.7,9.4
363,8331,-16.7,79.7,-5.7,9.4
363,8338,-16.8,80.3,-5.8,9.4
363,8344,-16.8,80.9,-5.8,9.3
363,8349,-16.9,81.2,-5.8,9.3
362,8355,-17.0,81.4,-5.9,9.3
362,8360,-17.0,81.3,-5.9,9.3
362,8366,-17.0,81.0,-5.9,9.3
362,8372,-17.1,80.6,-6.0,9.2
361,8378,-17.1,80.0,-6.0,9.2
361,8383,-17.1,79.6,-6.1,9.2
361,8389,-17.1,78.9,-6.1,9.1
360,8395,-17.1,77.7,-6.2,9.1
360,8400,-17.1,75.8,-6.3,9.0
360,8407,-17.1,73.8,-6.4,9.0
360,8413,-17.1,72.6,-6.4,8.8
359,8419,-17.1,72.0,-6.5,8.8
359,8427,-17.1,72.0,-6.5,8.7
359,8433,-17.2,72.4,-6.6,8.6
358,8439,-17.2,72.7,-6.6,8.5
358,8447,-17.3,73.1,-6.8,8.4
358,8453,-17.3,73.3,-6.8,8.3
357,8457,-17.4,73.3,-6.9,8.2
357,8462,-17.4,73.4,-6.9,8.0
357,8469,-17.5,73.8,-6.9,7.9
357,8474,-17.5,74.5,-7.0,7.7
356,8480,-17.6,75.3,-7.0,7.6
356,8487,-17.7,76.0,-7.1,7.5
356,8493,-17.7,76.8,-7.1,7.3
355,8500,-17.8,77.7,-7.1,7.1
355,8507,-17.9,78.3,-7.1,6.9
355,8515,-18.0,78.0,-7.1,6.7
354,8522,-18.0,76.6,-7.1,6.6
354,8526,-18.0,73.3,-7.1,6.4
354,8532,-18.0,68.5,-7.1,6.2
353,8542,-17.9,63.2,-7.1,6.1
353,8549,-17.8,60.3,-7.0,5.8
353,8555,-17.8,60.2,-7.0,5.7
353,8561,-17.8,60.9,-7.0,5.6
352,8568,-17.9,61.7,-6.9,5.3
352,8575,-17.9,62.3,-6.8,5.2
352,8581,-18.0,62.5,-6.8,5.1
351,8586,-18.0,62.4,-6.7,4.9
351,8593,-18.1,62.3,-6.7,4.8
351,8599,-18.1,62.1,-6.6,4.6
351,8604,-18.1,62.1,-6.6,4.5
350,8610,-18.2,61.5,-6.5,4.4
350,8614,-18.2,60.3,-6.5,4.3
350,8621,-18.2,59.2,-6.5,4.2
349,8627,-18.2,59.0,-6.5,4.1
349,8631,-18.3,59.3,-6.4,4.0
349,8636,-18.3,59.8,-6.5,4.0
349,8640,-18.4,60.3,-6.4,3.9
349,8646,-18.4,60.8,-6.4,3.9
348,8651,-18.5,61.2,-6.4,3.9
348,8656,-18.5,61.6,-6.4,3.8
348,8659,-18.6,61.8,-6.4,3.7
348,8664,-18.6,61.9,-6.4,3.7
347,8668,-18.6,62.0,-6.4,3.7
347,8673,-18.7,62.1,-6.5,3.7
347,8677,-18.7,62.0,-6.5,3.7
347,8682,-18.8,61.6,-6.5,3.7
347,8685,-18.8,60.8,-6.6,3.6
346,8691,-18.8,59.6,-6.7,3.7
346,8694,-18.8,58.3,-6.7,3.6
346,8699,-18.8,57.3,-6.7,3.6
346,8704,-18.8,56.8,-6.8,3.6
346,8709,-18.8,56.3,-6.8,3.6
345,8713,-18.8,55.4,-6.9,3.6
345,8717,-18.9,54.4,-6.9,3.6
345,8722,-18.9,53.6,-7.0,3.6
345,8726,-18.9,52.3,-7.1,3.6
345,8731,-18.9,50.4,-7.2,3.5
344,8737,-18.9,48.5,-7.3,3.6
344,8742,-18.9,47.3,-7.3,3.5
344,8746,-18.9,46.9,-7.3,3.5
344,8751,-18.9,46.9,-7.4,3.5
343,8755,-19.0,46.8,-7.5,3.4
343,8760,-19.0,46.6,-7.5,3.3
343,8765,-19.0,46.6,-7.6,3.3
343,8770,-19.0,46.5,-7.6,3.3
343,8774,-19.1,46.6,-7.7,3.2
342,8779,-19.1,46.7,-7.7,3.1
342,8785,-19.2,46.7,-7.7,3.1
342,8790,-19.2,46.2,-7.7,3.0
342,8796,-19.3,45.2,-7.7,2.9
341,8803,-19.3,43.7,-7.7,2.9
341,8807,-19.3,42.1,-7.7,2.8
341,8813,-19.4,40.4,-7.6,2.7
341,8819,-19.4,39.3,-7.7,2.6
340,8824,-19.4,38.8,-7.6,2.5
340,8831,-19.5,38.4,-7.5,2.4
340,8835,-19.5,37.8,-7.6,2.3
339,8842,-19.6,37.3,-7.5,2.2
339,8847,-19.6,36.4,-7.4,2.1
339,8854,-19.7,34.8,-7.4,2.0
339,8861,-19.7,32.3,-7.4,1.9
338,8868,-19.7,28.9,-7.3,1.7
338,8874,-19.7,26.5,-7.3,1.6
338,8880,-19.8,25.6,-7.2,1.5
338,8887,-19.8,25.5,-7.2,1.4
337,8891,-19.8,26.1,-7.2,1.3
337,8896,-19.9,26.8,-7.1,1.1
337,8899,-19.9,27.2,-7.1,1.0
337,8903,-20.0,27.2,-7.1,0.9
336,8909,-20.0,26.6,-7.1,0.8
336,8915,-20.0,25.3,-7.1,0.6
336,8920,-20.1,23.9,-7.1,0.5
336,8928,-20.1,22.8,-7.1,0.4
335,8935,-20.2,21.9,-7.1,0.3
335,8940,-20.2,21.5,-7.1,0.2
335,8947,-20.3,21.5,-7.1,0.1
334,8954,-20.4,21.5,-7.1,0.0
334,8961,-20.4,21.4,-7.1,-0.1
334,8967,-20.5,21.4,-7.1,-0.2
334,8971,-20.5,21.3,-7.1,-0.3
333,8976,-20.5,20.6,-7.2,-0.4
333,8980,-20.6,19.2,-7.2,-0.5
333,8985,-20.6,16.7,-7.2,-0.5
333,8989,-20.6,14.1,-7.2,-0.6
333,8995,-20.6,12.7,-7.2,-0.7
332,9000,-20.6,12.5,-7.2,-0.7
332,9004,-20.6,12.4,-7.2,-0.8
332,9009,-20.7,12.1,-7.2,-0.8
332,9014,-20.7,11.6,-7.1,-0.9
331,9018,-20.7,11.2,-7.1,-0.9
331,9023,-20.8,11.1,-7.1,-1.0
331,9028,-20.8,11.0,-7.1,-1.0
331,9033,-20.9,10.9,-7.1,-1.1
331,9038,-20.9,10.8,-7.1,-1.1
330,9043,-20.9,10.5,-7.1,-1.2
330,9049,-21.0,10.1,-7.1,-1.2
330,9052,-21.0,9.6,-7.1,-1.3
330,9057,-21.0,9.2,-7.1,-1.3
330,9063,-21.1,9.1,-7.0,-1.4
329,9068,-21.1,9.1,-7.0,-1.4
329,9073,-21.2,9.1,-6.9,-1.5
329,9077,-21.2,9.1,-6.9,-1.5
329,9082,-21.3,9.1,-6.9,-1.6
328,9087,-21.3,9.0,-6.9,-1.6
328,9092,-21.3,8.8,-6.9,-1.7
328,9096,-21.4,8.7,-6.9,-1.7
328,9101,-21.4,8.8,-6.9,-1.8
328,9104,-21.5,8.8,-6.9,-1.8
327,9110,-21.5,8.8,-6.8,-1.9
327,9115,-21.6,8.8,-6.8,-1.9
327,9120,-21.6,8.8,-6.9,-2.0
327,9125,-21.7,8.8,-6.9,-2.1
327,9130,-21.7,8.8,-6.9,-2.1
326,9133,-21.7,8.6,-6.9,-2.2
326,9138,-21.8,8.0,-6.9,-2.2
326,9142,-21.8,7.2,-6.9,-2.3
326,9148,-21.8,6.2,-6.9,-2.3
326,9152,-21.9,5.7,-6.9,-2.3
325,9156,-21.9,5.9,-7.0,-2.4
325,9160,-21.9,6.1,-7.0,-2.4
325,9165,-22.0,6.1,-7.1,-2.4
325,9169,-22.0,5.7,-7.1,-2.4
325,9174,-22.0,4.9,-7.1,-2.5
324,9179,-22.1,4.1,-7.2,-2.5
324,9184,-22.1,3.8,-7.2,-2.5
324,9189,-22.1,4.0,-7.3,-2.6
324,9193,-22.2,4.1,-7.3,-2.6
324,9198,-22.2,4.3,-7.4,-2.6
323,9203,-22.2,4.4,-7.4,-2.6
323,9208,-22.3,4.4,-7.4,-2.6
323,9213,-22.3,4.5,-7.5,-2.7
323,9218,-22.4,4.5,-7.5,-2.7
322,9222,-22.4,4.6,-7.6,-2.7
322,9227,-22.4,4.6,-7.6,-2.7
322,9231,-22.4,4.6,-7.7,-2.8
322,9236,-22.5,4.6,-7.8,-2.8
322,9242,-22.5,4.6,-7.8,-2.8
321,9246,-22.6,4.6,-7.9,-2.8
321,9250,-22.6,4.6,-8.0,-2.9
321,9255,-22.6,4.6,-8.0,-2.9
321,9259,-22.7,4.7,-8.1,-3.0
321,9264,-22.7,4.7,-8.2,-3.0
320,9268,-22.8,4.6,-8.2,-3.0
320,9273,-22.8,4.6,-8.2,-3.1
320,9278,-22.9,4.6,-8.3,-3.1
320,9282,-22.9,4.6,-8.4,-3.2
320,9288,-22.9,4.7,-8.4,-3.2
319,9292,-23.0,4.6,-8.5,-3.2
319,9297,-23.0,4.6,-8.6,-3.3
319,9301,-23.0,4.5,-8.7,-3.3
319,9306,-23.1,4.5,-8.7,-3.4
319,9311,-23.1,4.5,-8.8,-3.4
318,9315,-23.2,4.5,-8.8,-3.5
318,9320,-23.2,4.5,-8.8,-3.5
318,9325,-23.2,4.5,-8.9,-3.6
318,9328,-23.3,4.5,-9.0,-3.6
318,9334,-23.3,4.4,-9.0,-3.6
317,9339,-23.3,4.3,-9.1,-3.7
